url,image_url,amount_raised,description,days_running
https://www.gofundme.com/f/support-huckleberrys-urgent-surgery-needs,https://d2g8igdw686xgo.cloudfront.net/95734027_176073681362287_r.png,700,"Donation protected
Hello, my name is Brandon. I live in Iowa and love hunting and dogs. Unfortunately, my bird dog is in need of surgery that I can't afford. His name is Huckleberry. He is an English Springer Spaniel. He is a really sweet boy and my best friend. Any help we could get would be appreciated. Anything helps. All donations will be used towards vet bills and fees thank you so much
React",9
https://www.gofundme.com/f/give-loki-a-painfree-life-support-delaney,https://d2g8igdw686xgo.cloudfront.net/95011489_1760022680124345_r.png,1743,"Donation protected
Some bonds between humans & animals go beyond companionship they become family & anchors through the storms of life. That’s exactly the kind of bond Delaney shares with their sweet boy LOKI! He’s been by their side through so many chapters, offering quiet comfort, warmth, and unconditional love. He isn’t just a cat he’s their fur child.

Recently, he was diagnosed with feline stomatitis, a chronic and incredibly painful inflammatory disease that causes ulcers and lesions in th",9
https://www.gofundme.com/f/help-to-rehome-roni-and-shadow,https://d2g8igdw686xgo.cloudfront.net/93402397_1758554815858489_r.png,3360,"Donation protected
We are reaching out with a hopeful heart and an important mission: to rehome two beautiful Missouri Foxtrotters who are in need of a safe and loving new beginning.
These two gentle horses have found themselves in a situation where they can no longer be properly cared for. We’ve stepped in to help, and we’re happy to share that a wonderful place called Equine Assistance Project have kindly opened its doors to take them in—a place where they will receive the care, space, and pea",34
https://www.gofundme.com/f/support-my-first-birds-emergency-fund,https://d2g8igdw686xgo.cloudfront.net/95939885_1761338416826262_r.png,279,"Donation protected
At My First Bird, we dedicate our days to caring for parrots and other companion birds — from hand-raising babies to helping rehome those in need. Recently, we had a heartbreaking situation that showed us just how important an emergency fund can be.

On a freezing morning, someone left a very sick canary outside our store in temperatures below 40°F. There was no call or warning — just a tiny, shivering bird left at our door. We rushed her to the vet and started treatment immed",2
https://www.gofundme.com/f/help-rodolfo-jose-recover-from-emergency-surgery,https://d2g8igdw686xgo.cloudfront.net/95788583_1760918662647755_r.png,580,"Donation protected

Rodolfo José is not just our dog —he’s family. A gentle, loving soul who has stood by us through the hardest times, His love and the way he “talks” to us bring light and warmth to our home every single day.

Recently, our lives turned upside down. Rodolfo swallowed an entire corn without us realizing it. Within hours, he started vomiting over and over —more than 15 times in one day—, became completely dehydrated, and grew very weak.

At the emergency vet, tests showed serious",7
https://www.gofundme.com/f/help-mae-battle-cancer-support-her-chemo,https://d2g8igdw686xgo.cloudfront.net/94738853_1758135978133149_r.png,10000,"Donation protected
This is Mae, a beautiful, sweet rescue pitbull who is deaf. She just had her third surgery, which was to remove a mast cell tumor on her left leg. Unfortunately, this was found a month after her second CCL surgery on her leg that was just operated on. The two CCL surgeries alone were around $10,000, and then we had to add on the mast cell tumor removal, which was also costly. Now we are facing treatment with chemotherapy since the tumor biopsy just came back as high grade. Ple",39
https://www.gofundme.com/f/help-champ-recover-from-a-dog-attack,https://d2g8igdw686xgo.cloudfront.net/95939125_1761359560774783_r.png,460,"Donation protected
I am the owner of Champ, a 2-year-old Yorkshire Terrier. Champ (my son) is a playful dog with lots of energy. He loves the outdoors and enjoys spending his time in the backyard, rolling on his back and barking at the squirrels. Recently, he was doing just that. While he was having a good day, it turned really bad in a matter of seconds. He followed my son to the front of the house to take out the trash, as he normally would, and was attacked by the new neighbor's Rottweiler. M",2
https://www.gofundme.com/f/leobloom,https://d2g8igdw686xgo.cloudfront.net/94191903_1756709881617878_r.png,3460,"Donation protected
Meet Leo: our 95lb tri‑colored gentle giant with a heart as big as his drool marks. Born January 31st 2020, he’s endlessly kind, loves tug of war, car rides, cuddles, and pup cups. Leo greets every guest with a tail thump you can hear across the room. At night he sleeps pressed against us; by day he keeps our two cats, Poncho and Marley, in check so playtime never gets too rough, always watching over his family.

We found Leo online and knew he was meant for us. Originally nam",55
https://www.gofundme.com/f/fisher-recovery-from-a-bad-fall,https://d2g8igdw686xgo.cloudfront.net/94681443_1757979841825171_r.jpeg,31355,"Donation protected
Lindsey Adler’s dog Fisher was involved in a terrible accident today. While we are still trying to piece together the details, we believe he was either thrown or pushed out of a 4th floor window . He was found on the sidewalk bleeding and crying, and while the extent of his injuries are still unknown, we believe he has suffered leg fractures and potential spinal and neurological damage. Lindsey has no desire to give up on Fisher, and the road to recovery is a long one. He need",41
https://www.gofundme.com/f/support-maias-urgent-veterinary-care,https://d2g8igdw686xgo.cloudfront.net/95909609_1761250713727186_r.png,2000,"Donation protected
Hi everyone,
I’m reaching out for help for my sweet puppy Maia ,again, who is currently in need of urgent veterinary care. She has been diagnosed with an advanced UTI that has caused stones in her bladder and the treatment costs are more than I can manage alone.
The vet has estimated that care will cost around $2000 which includes:
Emergency exams and diagnostics
Medication
Special diet and supplies for healing
She is still so young and full of life — it breaks my heart to see",3
https://www.gofundme.com/f/omens-road-to-recovering-from-congestive-heart-failure,https://d2g8igdw686xgo.cloudfront.net/95886939_1761186101503447_r.jpg,705,"Donation protected


Anyone who knows me knows that I’d likely give my own life for an animal in need, especially my own.

I’ve dedicated so many countless years helping others with their animals, never once asking for help with my own. Well, now I’m at a crossroads and I admittedly need help.

The story of Omen:



































































Read more
React",4
https://www.gofundme.com/f/montys-sweet-16,https://d2g8igdw686xgo.cloudfront.net/95689153_1760616152176292_r.png,2300,"Tax deductible
Hi everyone!

I’m Caitlin, proud human to Monty and Swiss. This October 29 — Monty’s Sweet 16 and National Cat Day — I’m celebrating my senior bow tie-wearing kitty by giving back to a cause close to our hearts.

Last year, after Monty was diagnosed with Chronic Kidney Disease (CKD), I threw him a Diamond Jubilee birthday fundraiser (see main photo above). Thanks to our amazing friends and family, Monty raised over $2,300 in supplies and gift cards for our local cat shelter, The C",10
https://www.gofundme.com/f/vxrabs-please-help-ocean,https://d2g8igdw686xgo.cloudfront.net/95954643_1761396595158284_r.jpeg,2970,"Tax deductible
Dear friends and supporters,

Hi! I am Ocean. I am a sweet, very loved 4 year old cat who just went through emergency surgery this week. I am usually pretty easy going and food motivated. I love being the center of attention when my family is around. However, I didn’t feel well the other day. I started throwing up and I felt worse as the day went on. My family became concerned, so even though they didn’t have the money, they took me to an emergency vet. The vet ran tests and confi",2
https://www.gofundme.com/f/help-me-reunite-with-my-lost-dog-her-baby-after-15-years,https://d2g8igdw686xgo.cloudfront.net/95754197_1760809001773190_r.png,250,"Donation protected
Help Me Reunite With My Lost Dog & Her Baby After 1.5 Years ❤️
Hi everyone, my name is Adriana Johnston, and I’m reaching out with a hopeful heart and a big request.
Over a year and a half ago, my beloved dog went missing while my family and I were staying at a hotel. We had gone down to the pool for a little while, and when I returned, she was gone. I searched everywhere and held onto hope, but she was just... gone. It broke my heart.
I never gave up looking for her I’d faith",8
